Date,Open,High,Low,Close,Adj Close,Volume,MA50,MA200,Previous day close price,Change in price,Percent change in price,Previous day volume,Change in volume,Percent change in volume
2000-08-24,339.0,340.75,334.0,335.6,335.95,3300159,342.14,,339.55,-3.9499999999999886,-0.011633043734354254,5423766.0,-2123607.0,-0.3915373561470019
2000-08-25,336.5,338.4,331.25,333.6,333.8,1655254,342.18299999999994,,335.6,-2.0,-0.005959475566150174,3300159.0,-1644905.0,-0.49843204524388063
2000-08-28,333.5,335.0,331.6,332.2,332.25,1190817,342.18199999999996,,333.6,-1.400000000000034,-0.004196642685851404,1655254.0,-464437.0,-0.28058352373714246
2000-08-29,331.3,334.5,329.3,330.4,330.9,2165046,342.163,,332.2,-1.8000000000000114,-0.005418422636965681,1190817.0,974229.0,0.8181181491362652
2000-08-30,334.75,338.8,331.6,336.9,335.9,3066115,342.295,,330.4,6.5,0.01967312348668271,2165046.0,901069.0,0.4161893096035836
2000-08-31,338.5,340.8,335.05,336.55,336.45,2740898,342.44300000000004,,336.9,-0.3499999999999659,-0.0010388839418223883,3066115.0,-325217.0,-0.10606810246843323
2000-09-04,338.9,356.75,338.25,353.9,356.05,7875701,342.621,,336.55,17.349999999999966,0.051552518199375896,2740898.0,5134803.0,1.8734017099505347
2000-09-05,357.0,359.6,352.25,355.75,356.5,3634270,342.981,,353.9,1.8500000000000227,0.00522746538570229,7875701.0,-4241431.0,-0.5385464735139132
2000-09-06,356.0,365.9,352.0,363.6,362.0,9780431,343.63,,355.75,7.850000000000023,0.022066057624736457,3634270.0,6146161.0,1.6911679649558233
2000-09-07,361.15,370.9,360.1,361.85,362.45,7549126,344.177,,363.6,-1.75,-0.004812981298129793,9780431.0,-2231305.0,-0.22813974148992
2000-09-08,362.0,375.0,361.05,370.9,373.5,5956473,344.92,,361.85,9.049999999999955,0.025010363410252756,7549126.0,-1592653.0,-0.2109718396540209
